date,regime_name,n_symbols,w_AAPL,w_AMZN,w_AVGO,w_GOOGL,w_GS,w_IWM,w_JPM,w_META,w_MSFT,w_NVDA,w_QQQ,w_SPY,w_TSLA,w_XOM,ret_AAPL,ret_AMZN,ret_AVGO,ret_GOOGL,ret_GS,ret_IWM,ret_JPM,ret_META,ret_MSFT,ret_NVDA,ret_QQQ,ret_SPY,ret_TSLA,ret_XOM
2018-04-12,bull_volatile,7,,,,,0.5735290043515135,0.7246722959035338,0.5791800947254377,,0.4941671927729705,,0.5436992857970734,0.8427191433617829,,0.6910162810990703,,,,,-0.014238560693005579,-0.005247639790119876,-0.027452876328964707,,-0.005357346898872131,,-0.005191998757222635,-0.0029374081489083083,,0.007996884186911054
2018-04-13,bull_volatile,7,,,,,0.5735290043515135,0.7246722959035338,0.5791800947254377,,0.4941671927729705,,0.6251213584100449,0.8427191433617829,,0.6645275440105146,,,,,0.007629490890386553,0.009181483129448382,-0.000816325530917875,,0.011642281971902561,,0.007593399955935357,0.008188119499643706,,0.008952669975570067
2018-04-16,bull_quiet,7,,,,,1.5,1.5,1.5,,1.30051300192069,,1.5,1.5,,1.5,,,,,-0.016617848028584317,0.01081854472539818,0.0,,0.019975449167217673,,0.021296818714572834,0.010641624190932739,,-0.002677366051384567
2018-04-17,bull_quiet,7,,,,,1.5,1.5,1.5,,1.1956563405016978,,1.5,1.5,,1.5,,,,,0.0014577356702650352,0.002670556543044476,-0.008108270128048756,,0.003843989383207745,,0.0020448454178481636,0.0007399911570353793,,0.01129811284748977
2018-04-18,bull_quiet,7,,,,,1.5,1.5,1.5,,1.3742935674236993,,1.5,1.5,,1.5,,,,,0.0006690602589660642,-0.006945555399984083,0.02171639373514223,,-0.0034277034425115945,,-0.009235006035733514,-0.005562986896832211,,0.0025213950449728345
2018-04-19,bull_quiet,7,,,,,1.5,1.5,1.5,,1.2774872377561164,,1.5,1.5,,1.5,,,,,-0.00873295587721499,-0.005385640582581518,-0.0022402446509384943,,-0.011616483585204227,,-0.015953399423657696,-0.008515567039637552,,-0.005302350180748887
2018-04-20,bull_quiet,7,,,,,1.5,1.5,1.5,,1.2310074324402296,,1.3873256038501256,1.5,,1.5,,,,,-0.021218967871069437,-0.0014796909436535683,-0.004856132850854093,,0.0036774244429620432,,-0.002529404840483587,-0.00014996071858595708,,0.0071892810871099925
2018-04-23,bull_quiet,7,,,,,1.5,1.5,1.5,,1.2904597073231368,,1.5,1.5,,1.5,,,,,-0.017090908462198642,-0.00574668021166226,-0.004698631882313283,,-0.02366530256529366,,-0.021414850576681143,-0.013558875321530377,,-0.0154511842272633
2018-04-24,bull_quiet,7,,,,,1.5,1.5,1.5,,1.237306636416553,,1.3544007469344974,1.5,,1.5,,,,,-0.013535080653748631,-0.001490430469151501,-0.003811309472338771,,-0.008736561924055938,,0.0011982416510561784,0.00246859804023608,,0.014571072333418011
2018-04-25,bull_quiet,7,,,,,1.5,1.5,1.5,,1.2890467397677439,,1.4676241824423562,1.5,,1.5,,,,,0.003588423380724364,0.0045938854201878826,0.0009995967226244734,,0.02090449260460192,,0.02083415928493217,0.010114411105506966,,0.01696225010058941
2018-04-26,bull_quiet,7,,,,,1.5,1.5,1.5,,1.2502874498190066,,1.5,1.5,,1.5,,,,,-0.0012085824743186754,-0.0014211967273633607,-0.0063781259340213795,,0.016414484111334737,,0.0006170750884628276,0.0009383152387381556,,-0.03870637177297664
2018-04-27,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,-0.006148979722715459,-0.008895841747995395,-0.005683421162531634,,-0.024296147001632594,,-0.0071200740433682175,-0.007720255132814476,,-0.0005143489285554981
2018-04-30,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,-0.006989517558595071,0.004879803848785079,0.0,,0.01570161033208354,,0.011367948512143728,0.0017752982142209552,,-0.010342730433427032
2018-05-01,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,-0.01113197725337263,0.003757367532503237,-0.007937287840331679,,-0.015808486308244333,,-0.005914936758587649,-0.00674014707048817,,-0.0019511407358609244
2018-05-02,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,-0.002738201259298554,-0.005446401073591446,-0.00632090148505402,,0.0059707774474286,,-0.00012362815552210702,-0.0022061439922913396,,-0.0033911879310760617
2018-05-03,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,0.006533593261660832,0.012405652481345153,0.011035512850918295,,0.011520541178736248,,0.018796231471261856,0.012863350788101215,,0.004692404394997191
2018-05-04,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,0.009573481470456526,0.008440534344221557,0.008631848161302896,,0.011077525039430332,,0.008275305437542794,0.003377585715348559,,0.010864001590932827
2018-05-07,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,-0.000843513122681108,0.004954270595847079,0.014703433456945168,,-0.004270210776857818,,-0.0010231300726298844,0.0,,0.004492062833663842
2018-05-08,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,0.019761242008361442,0.0053710334767028,0.021569515201290152,,0.011725217420910527,,0.010840037228662206,0.009619352007434372,,0.02328929467739261
2018-05-09,bull_quiet,7,,,,,1.5,1.5,1.5,,1.5,,1.5,1.5,,1.5,,,,,0.007049132474003318,0.005342435172069784,0.007729482801945931,,0.009956471166847431,,0.010311144596255171,0.009307162267612242,,0.02214752943108549
2018-05-10,sideways_quiet,7,,,,,0.9218725052399237,0.9575863135033662,0.7723360568996068,,0.9024620546805221,,1.0590693226757137,1.0821130631513658,,0.8616581879736829,,,,,-0.0021383521258071785,0.0019413073281141016,-0.003769457036590411,,-0.0021471989560615085,,-0.0009436617572773892,0.003046663385067629,,-0.005398816075372745
2018-05-11,sideways_quiet,7,,,,,0.9437894342391631,0.9575863135033662,0.7723360568996068,,0.8665193006247067,,1.0590693226757137,1.0821130631513658,,0.8616581879736829,,,,,0.0040671563138791,-0.0038236209528240165,0.00035125496631051946,,0.003372014008561944,,0.0017098160493025812,0.00047635667222540955,,0.006743978103936674
2018-05-14,sideways_quiet,7,,,,,0.9437894342391631,0.9575863135033662,0.8143169310468792,,0.9169452459752094,,0.9779860458595294,1.0821130631513658,,0.8317406998346649,,,,,-0.009681440472698958,0.00018838130117382966,-0.0076676244469661365,,-0.007269027041767656,,-0.011136925191351173,-0.006910793655447388,,-0.0004889489750983063
2018-05-15,sideways_quiet,7,,,,,0.9022961786979972,0.9575863135033662,0.8143169310468792,,0.9169452459752094,,0.9779860458595294,1.0821130631513658,,0.8317406998346649,,,,,-0.0024869068583457435,0.010369283365424597,0.0027388590278190983,,-0.0017483232496535719,,0.006590498193417897,0.004196215302757945,,0.0028080810951634067
2018-05-16,sideways_quiet,7,,,,,0.9391323110659042,0.914725915119493,0.8143169310468792,,0.9169452459752094,,0.9512386114982153,1.0305472056039195,,0.8317406998346649,,,,,-0.007749072483202793,0.004588051255932129,-0.003358352790592453,,-0.010034752507389421,,-0.003853990132114092,-0.0008451280934807857,,-0.0017083517865836245
2018-05-17,sideways_quiet,7,,,,,0.9391323110659042,0.914725915119493,0.8143169310468792,,0.9169452459752094,,0.9512386114982153,1.0305472056039195,,0.8317406998346649,,,,,-0.00882175885618906,0.0012981268219891139,-0.016333103157532967,,0.0018697450582648852,,-0.005181792440109816,-0.0025031234696764274,,-0.0071086731583359895
2018-05-18,sideways_quiet,7,,,,,0.9391323110659042,0.914725915119493,0.7889561792554899,,0.9169452459752094,,0.9512386114982153,1.0305472056039195,,0.8317406998346649,,,,,0.002949220392322002,0.006588536085119235,0.009136612089396019,,0.012786293704294903,,0.005597508695422579,0.007490428315173807,,0.011981995858031624
2018-05-21,sideways_quiet,7,,,,,0.9174689826855513,0.914725915119493,0.7889561792554899,,0.9169452459752094,,0.9512386114982153,1.0305472056039195,,0.8317406998346649,,,,,0.0012613121440214852,-0.007268328552532062,0.0076390547031666076,,-0.0010250997812399562,,-0.00130727470919975,-0.0027840224319636165,,-0.007808719483281966
2018-05-22,sideways_quiet,7,,,,,0.8955099205072079,0.914725915119493,0.8271537696600507,,0.8896759476751892,,0.8952010303170663,1.0305472056039195,,0.8317406998346649,,,,,-0.0007986484205057326,0.0012974191214740016,-0.004612019460749793,,0.011827254920271474,,0.008407968490640707,0.002747405579097633,,0.006227532592068724
2018-05-23,sideways_quiet,7,,,,,0.9235693170070056,0.914725915119493,0.7949025546970566,,0.9238373345230392,,0.9423317762614329,1.0305472056039195,,0.8317406998346649,,,,,-0.007216555308101683,0.0003703553041947653,-0.01126415003028393,,-0.0035539063789931692,,-0.00029487277470323863,-0.0020506729982943967,,-0.023150952734619926
2018-05-24,sideways_quiet,7,,,,,0.9235693170070056,0.914725915119493,0.8423690262293755,,0.8994378431734719,,0.9423317762614329,1.0305472056039195,,0.8317406998346649,,,,,-0.004627426886752202,-0.0017913541084960893,-0.005137689220740634,,0.00050849700819442,,0.0010021409557682466,-0.002385518768943073,,-0.019625709800252394
2018-05-25,sideways_quiet,7,,,,,0.9235693170070056,0.914725915119493,0.8423690262293755,,0.9214444507443849,,0.9423317762614329,1.0305472056039195,,0.8317406998346649,,,,,-0.034545881093417434,-0.0013611411744316275,-0.043683969073982455,,-0.0035646874761397986,,-0.0044288359296408685,-0.01156767701107844,,-0.0036912270078541883
2018-05-29,sideways_quiet,7,,,,,0.9235693170070056,0.914725915119493,0.8153749493418909,,0.8970985330344619,,0.8654293753530123,0.9849977690049561,,0.8317406998346649,,,,,0.00933830355825783,0.015725124467476634,0.02258821241017442,,0.009545105130027046,,0.007135465786404073,0.013256463199218327,,0.038524046731964606
2018-05-30,sideways_quiet,7,,,,,0.9235693170070056,0.914725915119493,0.8669964581919717,,0.8970985330344619,,0.9425575960649243,1.0074731949132447,,0.8317406998346649,,,,,-0.01441655909947673,-0.008015937271788065,-0.012444405897683848,,-0.0011122971376366503,,-0.0006464973131125844,-0.006144745477856272,,-0.003195309829937134
