weight,w_pre_clip,w_vol_target,sigma_hat_ann,regime_name,regime_idx,regime_size,p_crisis,adx_override,confidence_scaling,date,regime_label,above_200ma,adx_14,atr_ratio,is_sideways,is_volatile,is_quiet,vix
0.3354178079750966,0.3354178079750966,1.1406736630677987,0.08766749267363093,sideways_quiet,4,0.625,0.0590323768556118,True,False,2018-08-03,4,True,12.31,0.8206,True,False,False,
0.32862052178431916,0.32862052178431916,1.1236876439894072,0.08899270231803197,sideways_quiet,4,0.625,0.06416549533605576,True,False,2018-08-06,4,True,12.25,0.8116,True,False,False,
0.3464664575199979,0.3464664575199979,1.17299465026355,0.08525188071192982,sideways_quiet,4,0.625,0.05481865257024765,True,False,2018-08-07,4,True,12.63,0.7904,True,False,False,
0.3526409784415337,0.3526409784415337,1.1903482104545575,0.08400903124121392,sideways_quiet,4,0.625,0.05199913680553436,True,False,2018-08-08,4,True,12.8,0.7584,True,False,False,
0.31273728133189554,0.31273728133189554,1.0792926901303022,0.09265327275396175,sideways_quiet,4,0.625,0.07276375591754913,True,False,2018-08-09,4,True,12.99,0.7324,True,False,True,
0.24522832624163143,0.24522832624163143,0.9237516298765737,0.1082542068297746,sideways_quiet,4,0.625,0.15049606561660767,True,False,2018-08-10,4,True,12.4,0.7654,True,False,False,
0.22524026644364376,0.22524026644364376,0.890335207502748,0.11231724765831116,sideways_quiet,4,0.625,0.19045226275920868,True,False,2018-08-13,4,True,12.13,0.7842,True,False,False,
0.22495606392262302,0.22495606392262302,0.8924528045340836,0.11205074317874578,sideways_quiet,4,0.625,0.19339218735694885,True,False,2018-08-14,4,True,11.88,0.7905,True,False,False,
0.19873486019064604,0.19873486019064604,0.8463892675691792,0.11814894615476272,sideways_quiet,4,0.625,0.24862994253635406,True,False,2018-08-15,4,True,12.68,0.8517,True,False,False,
0.23017668556627044,0.23017668556627044,0.8965271877521881,0.11154151415165038,sideways_quiet,4,0.625,0.17842380702495575,True,False,2018-08-16,4,True,12.06,0.89,True,False,False,
0.24397880150806248,0.24397880150806248,0.9218045647303057,0.10848286483508271,sideways_quiet,4,0.625,0.1530393809080124,True,False,2018-08-17,4,True,11.23,0.8893,True,False,False,
0.3020804960592242,0.3020804960592242,1.050501400249677,0.0951926384641016,sideways_quiet,4,0.625,0.07981313765048981,True,False,2018-08-20,4,True,10.59,0.8471,True,False,False,
0.2565762054592537,0.2565762054592537,0.944387465547019,0.10588874127218202,sideways_quiet,4,0.625,0.1306069940328598,True,False,2018-08-21,4,True,10.63,0.8335,True,False,False,
0.31168489927836746,0.31168489927836746,1.0740798525765907,0.09310294738339223,sideways_quiet,4,0.625,0.07139895111322403,True,False,2018-08-22,4,True,10.59,0.8059,True,False,False,
0.3340230609721866,0.3340230609721866,1.134104474568928,0.08817529799272673,sideways_quiet,4,0.625,0.05751734599471092,True,False,2018-08-23,4,True,10.64,0.7926,True,False,False,
0.3611275645917762,0.3611275645917762,1.210973296579669,0.08257820406316539,sideways_quiet,4,0.625,0.04571949690580368,True,False,2018-08-24,4,True,11.04,0.7937,True,False,False,
0.35613604734275117,0.35613604734275117,1.198458084357612,0.08344054857254454,sideways_quiet,4,0.625,0.049082010984420776,True,False,2018-08-27,4,True,12.34,0.8126,True,False,False,
0.3166899228400314,0.3166899228400314,1.0866521576860555,0.09202576858904189,sideways_quiet,4,0.625,0.06740372627973557,True,False,2018-08-28,4,True,13.74,0.7824,True,False,False,
0.3189258266546678,0.3189258266546678,1.0886579754702759,0.09185621402975737,sideways_quiet,4,0.625,0.06254979223012924,True,False,2018-08-29,4,True,15.49,0.7846,True,False,False,
0.27684317312601997,0.27684317312601997,0.9801550344573822,0.10202467618335544,sideways_quiet,4,0.625,0.09616527706384659,True,False,2018-08-30,4,True,16.93,0.7869,True,False,False,
0.3305678116033194,0.3305678116033194,1.125295705759963,0.08886553062287346,sideways_quiet,4,0.625,0.059965312480926514,True,False,2018-08-31,4,True,18.0,0.7775,True,False,False,
0.0,0.0,0.8365927573382618,0.11953247159127238,sideways_quiet,5,0.0,0.26831021904945374,True,False,2018-09-04,4,True,18.54,0.7735,True,False,False,
0.29409749878789765,0.29409749878789765,0.8347418314180196,0.11979751850955496,sideways_quiet,2,1.0,0.29535698890686035,True,False,2018-09-05,4,True,18.47,0.7806,True,False,False,
0.2456469758470191,0.2456469758470191,0.7767585992095288,0.1287401260852025,sideways_quiet,2,1.0,0.36750754714012146,True,False,2018-09-06,4,True,17.8,0.8076,True,False,False,
0.21297006383393327,0.21297006383393327,0.881138989805654,0.11348947346213363,sideways_quiet,4,0.625,0.2265644669532776,True,False,2018-09-07,4,True,16.99,0.8141,True,False,False,
0.0,0.0,0.8538445329802004,0.11711733944230675,sideways_quiet,5,0.0,0.2581902742385864,True,False,2018-09-10,4,True,16.43,0.8004,True,False,False,
0.2015720139802481,0.2015720139802481,0.8591987150643308,0.11638751111553129,sideways_quiet,4,0.625,0.24926511943340302,True,False,2018-09-11,4,True,15.3,0.8291,True,False,False,
0.23561805149504472,0.23561805149504472,0.9137204026195874,0.10944266945698637,sideways_quiet,4,0.625,0.17482660710811615,True,False,2018-09-12,4,True,14.41,0.8189,True,False,False,
0.29571194964900716,0.29571194964900716,1.0363143896064766,0.09649581343550906,sideways_quiet,4,0.625,0.0868811160326004,True,False,2018-09-13,4,True,14.35,0.8228,True,False,False,
0.30086417133493487,0.30086417133493487,1.048360656811316,0.0953870210125579,sideways_quiet,4,0.625,0.08164681494235992,True,False,2018-09-14,4,True,14.43,0.8028,True,False,False,
0.23070074696185688,0.23070074696185688,0.90480238063725,0.11052137145082472,sideways_quiet,4,0.625,0.18408438563346863,True,False,2018-09-17,4,True,13.77,0.8065,True,False,False,
0.23200997906777424,0.23200997906777424,0.9081630789325442,0.11011238214786281,sideways_quiet,4,0.625,0.1824905127286911,True,False,2018-09-18,4,True,13.6,0.8244,True,False,False,
0.31313760582315975,0.31313760582315975,1.0812215067494395,0.09248798638924395,sideways_quiet,4,0.625,0.07323306798934937,True,False,2018-09-19,4,True,13.52,0.7896,True,False,False,
0.3085533385093323,0.3085533385093323,1.068696745031248,0.09357191407659436,sideways_quiet,4,0.625,0.07609835267066956,True,False,2018-09-20,4,True,14.64,0.8281,True,False,False,
0.33483776104133256,0.33483776104133256,1.142556074701366,0.08752305660458491,sideways_quiet,4,0.625,0.06220722198486328,True,False,2018-09-21,4,True,15.68,0.8271,True,False,False,
0.326825733006698,0.326825733006698,1.1179122410722258,0.08945245997493217,sideways_quiet,4,0.625,0.06446829438209534,True,False,2018-09-24,4,True,15.5,0.8211,True,False,False,
0.3148003140080533,0.3148003140080533,1.0802956879716752,0.0925672490535961,sideways_quiet,4,0.625,0.06751362979412079,True,False,2018-09-25,4,True,15.41,0.7989,True,False,False,
0.30555463046840525,0.30555463046840525,1.05983237386523,0.09435454366740845,sideways_quiet,4,0.625,0.0774250328540802,True,False,2018-09-26,4,True,14.55,0.8421,True,False,False,
0.31294613753995104,0.31294613753995104,1.0765713289732188,0.0928874820541386,sideways_quiet,4,0.625,0.06979908049106598,True,False,2018-09-27,4,True,13.75,0.8505,True,False,False,
0.30279787062656316,0.30279787062656316,1.052045110676235,0.09505295826689586,sideways_quiet,4,0.625,0.07898133248090744,True,False,2018-09-28,4,True,12.89,0.832,True,False,False,
0.3121529822762313,0.3121529822762313,1.0747105080698516,0.09304831324260247,sideways_quiet,4,0.625,0.07055012881755829,True,False,2018-10-01,4,True,13.18,0.8489,True,False,False,
0.3279128522807813,0.3279128522807813,1.1177520673882146,0.08946527849746153,sideways_quiet,4,0.625,0.061221931129693985,True,False,2018-10-02,4,True,13.44,0.8266,True,False,False,
0.36613066345351086,0.36613066345351086,1.2293640433672988,0.08134287035603731,sideways_quiet,4,0.625,0.04697218909859657,True,False,2018-10-03,4,True,14.19,0.8326,True,False,False,
0.2690523338803507,0.2690523338803507,0.9714461101269757,0.1029393179483,sideways_quiet,4,0.625,0.11372596025466919,True,False,2018-10-04,4,True,13.95,0.9197,True,False,False,
0.26982444739754613,0.26982444739754613,0.9770691558835377,0.1023469008287061,sideways_quiet,4,0.625,0.11629772931337357,True,False,2018-10-05,4,True,14.41,0.9939,True,False,False,
0.21706280161982056,0.21706280161982056,0.88697344322319,0.11274294711305906,sideways_quiet,4,0.625,0.21688640117645264,True,False,2018-10-08,4,True,15.14,1.0109,True,False,False,
0.2164122511430894,0.2164122511430894,0.8860119833582246,0.11286529062617529,sideways_quiet,4,0.625,0.2183861881494522,True,False,2018-10-09,4,True,15.39,1.0036,True,False,False,
0.03770330189264972,0.03770330189264972,0.503042041131603,0.19879054198938928,sideways_quiet,3,0.375,0.6002634763717651,True,False,2018-10-10,4,True,18.08,1.2443,True,False,False,
0.07201325168128458,0.07201325168128458,0.48339171402853226,0.2068715641950319,bear_volatile,3,0.375,0.6027334928512573,False,False,2018-10-11,3,False,21.52,1.4031,False,True,False,
0.08021923054626931,0.08021923054626931,0.5299291992950941,0.18870445360062985,bear_volatile,3,0.375,0.5963273048400879,False,False,2018-10-12,3,False,24.71,1.4301,False,True,False,
0.08867522304421882,0.08867522304421882,0.5738701273693502,0.1742554547287643,bear_volatile,3,0.375,0.587942898273468,False,False,2018-10-15,3,False,27.67,1.3915,False,True,False,
0.6398092745934812,0.6398092745934812,0.8284851861915343,0.12070221853898229,bull_volatile,2,1.0,0.22773601114749908,False,False,2018-10-16,1,True,28.65,1.4576,False,True,False,
0.5128641946473363,0.5128641946473363,0.7731319253227044,0.12934403136729883,bull_volatile,2,1.0,0.33664077520370483,False,False,2018-10-17,1,True,29.43,1.4367,False,True,False,
0.1890350380721321,0.1890350380721321,0.6596267420351097,0.15160088824093995,bear_volatile,1,0.625,0.541473925113678,False,False,2018-10-18,3,False,30.6,1.467,False,True,False,
0.19088688649065605,0.19088688649065605,0.6645303867357923,0.1504822081819391,bear_volatile,1,0.625,0.5403987169265747,False,False,2018-10-19,3,False,31.68,1.4488,False,True,False,
0.18080521667719637,0.18080521667719637,0.6439822114819286,0.15528379234246317,bear_volatile,1,0.625,0.5507820844650269,False,False,2018-10-22,3,False,32.87,1.409,False,True,False,
0.0837490389539494,0.0837490389539494,0.5489597202772442,0.18216272762142996,bear_volatile,3,0.375,0.5931745767593384,False,False,2018-10-23,3,False,34.78,1.4614,False,True,False,
0.08202233724368706,0.08202233724368706,0.5391901738478253,0.18546332045773303,bear_volatile,3,0.375,0.5943430662155151,False,False,2018-10-24,3,False,36.95,1.5665,False,True,False,
0.08314224055607938,0.08314224055607938,0.5457961556763847,0.18321858620655498,bear_volatile,3,0.375,0.5937812328338623,False,False,2018-10-25,3,False,38.96,1.5912,False,True,False,
0.07665427611056029,0.07665427611056029,0.5098932444225494,0.19611948401718743,bear_volatile,3,0.375,0.599109411239624,False,False,2018-10-26,3,False,41.18,1.6577,False,True,False,
0.07373353697277604,0.07373353697277604,0.49260338458249386,0.20300307129386663,bear_volatile,3,0.375,0.6008497476577759,False,False,2018-10-29,3,False,43.41,1.7425,False,True,False,
0.07225476733493807,0.07225476733493807,0.4839355366548383,0.20663909224613092,bear_volatile,3,0.375,0.6018490791320801,False,False,2018-10-30,3,False,45.49,1.7025,False,True,False,
0.07597816385440079,0.07597816385440079,0.5058275293492881,0.19769584334139156,bear_volatile,3,0.375,0.5994515419006348,False,False,2018-10-31,3,False,45.32,1.6751,False,True,False,
0.6537758698294932,0.6537758698294932,1.0663696718720534,0.09377611032808737,bear_volatile,4,0.625,0.0190630704164505,False,False,2018-11-01,3,False,44.99,1.6073,False,True,False,
0.7444912895265635,0.7444912895265635,1.2022414560027397,0.08317796687238185,bear_volatile,4,0.625,0.009195650927722454,False,False,2018-11-02,3,False,44.15,1.5927,False,True,False,
0.08644088504047842,0.08644088504047842,0.5586997754029638,0.17898700590648123,bear_volatile,3,0.375,0.587418794631958,False,False,2018-11-05,3,False,43.36,1.518,False,True,False,
0.7018692242615275,0.7018692242615275,1.135885047459158,0.08803707754027426,bull_volatile,4,0.625,0.011351754888892174,False,False,2018-11-07,1,True,39.24,1.4492,False,True,False,
0.707609414025551,0.707609414025551,1.1446694503650707,0.08736146489111497,bull_volatile,4,0.625,0.010915280319750309,False,False,2018-11-08,1,True,36.51,1.3743,False,True,False,
1.2594661318503488,1.2594661318503488,1.2673384212281316,0.0789055222543428,bull_volatile,0,1.0,0.00621167104691267,False,False,2018-11-09,1,True,34.72,1.3567,False,True,False,
0.19891798284834775,0.19891798284834775,0.6334670985961819,0.1578613952036478,bear_volatile,1,0.625,0.4975764751434326,False,False,2018-11-12,3,False,33.93,1.3713,False,True,False,
0.08957368360461247,0.08957368360461247,0.5630537889215697,0.17760292527563376,bear_volatile,3,0.375,0.5757720470428467,False,False,2018-11-13,3,False,33.34,1.3473,False,True,False,
0.07205887262312265,0.07205887262312265,0.48170521949358186,0.20759584067851766,bear_volatile,3,0.375,0.6010900735855103,False,False,2018-11-14,3,False,33.28,1.3691,False,True,False,
0.16505833380185658,0.16505833380185658,0.5576842166959926,0.17931294629862632,bear_volatile,1,0.625,0.5264464616775513,False,False,2018-11-15,3,False,33.47,1.3937,False,True,False,
0.5130019540122104,0.5130019540122104,0.8557406728681228,0.11685783225055482,bear_volatile,4,0.625,0.04082725942134857,False,False,2018-11-16,3,False,33.22,1.3533,False,True,False,
0.1438611595003367,0.1438611595003367,0.5163165381760892,0.1936796375983895,bear_volatile,1,0.625,0.5541923642158508,False,False,2018-11-19,3,False,33.53,1.3601,False,True,False,
