date,equity,weight,underlying_ret,strategy_ret,cost,drawdown,regime_name,sigma_hat,p_crisis
2018-04-12,0.999928934538782,0.10152208745438998,-0.0029374081489083083,-7.106546121807298e-05,7.106546121807298e-05,0.0,bull_volatile,0.4019474392735635,0.3470953106880188
2018-04-13,1.0007601504477717,0.10152208745438998,0.008188119499643706,0.0008312749839298242,0.0,0.0,bull_volatile,0.401875476081599,0.34710583090782166
2018-04-16,1.0018413315856034,0.10152208745438998,0.010641624190932739,0.0010803599017686256,0.0,0.0,bull_quiet,0.40179260501554315,0.34707915782928467
2018-04-17,1.0019165953634217,0.10152208745438998,0.0007399911570353793,7.5125446960021e-05,0.0,0.0,bull_quiet,0.4017500743657247,0.3470778465270996
2018-04-18,1.001350746893196,0.10152208745438998,-0.005562986896832211,-0.0005647660422478252,0.0,-0.0005647660422477925,bull_quiet,0.40172488378417354,0.3470805287361145
2018-04-19,1.00048506100628,0.10152208745438998,-0.008515567039637552,-0.0008645181417218043,0.0,-0.0014287959334802222,bull_quiet,0.40166933599284416,0.3470728099346161
2018-04-20,1.0004698292963667,0.10152208745438998,-0.00014996071858595708,-1.52243251870067e-05,0.0,-0.0014439985062131649,bull_quiet,0.401676518464487,0.3470833897590637
2018-04-23,0.9990926572382657,0.10152208745438998,-0.013558875321530377,-0.001376525326175577,0.0,-0.0028185361318740364,bull_quiet,0.40162155188461335,0.34707367420196533
2018-04-24,0.99934304706867,0.10152208745438998,0.00246859804023608,0.000250617226130583,0.0,-0.002568625279450686,bull_quiet,0.401617147222939,0.3470761775970459
2018-04-25,1.000369208614468,0.10152208745438998,0.010114411105506966,0.0010268361288029316,0.0,-0.0015444267078862368,bull_quiet,0.40163505343115585,0.34707534313201904
2018-04-26,1.0004645035069049,0.10152208745438998,0.0009383152387381556,9.525972172696184e-05,0.0,-0.0014493141078176612,bull_quiet,0.40161580668332214,0.3470792770385742
2018-04-27,0.9996803630232469,0.10152208745438998,-0.007720255132814476,-0.0007837764167637944,0.0,-0.0022319545863631906,bull_quiet,0.4015863159437789,0.3470809757709503
2018-04-30,0.9998605373950032,0.10152208745438998,0.0017752982142209552,0.00018023198056176217,0.0,-0.0020521248753971083,bull_quiet,0.4014737348560044,0.34707212448120117
2018-05-01,0.9991763590252645,0.10152208745438998,-0.00674014707048817,-0.0006842738003455505,0.0,-0.0027349944604553385,bull_quiet,0.4014870399893106,0.3470802903175354
2018-05-02,0.9989525711547412,0.10152208745438998,-0.0022061439922913396,-0.00022397234332237844,0.0,-0.0029583542406594644,bull_quiet,0.40138319508438747,0.3470684885978699
2018-05-03,1.00025711752618,0.10152208745438998,0.012863350788101215,0.0013059142236661078,0.0,-0.0016563033738748415,bull_quiet,0.4013746781229664,0.3470742702484131
2018-05-04,1.000600105244043,0.10152208745438998,0.003377585715348559,0.0003428995523783147,0.0,-0.0013139717671820845,bull_quiet,0.40131305515772386,0.34707731008529663
2018-05-07,1.000600105244043,0.10152208745438998,0.0,0.0,0.0,-0.0013139717671820845,bull_quiet,0.4011808465049815,0.3470797538757324
2018-05-08,1.0015772679885926,0.10152208745438998,0.009619352007434372,0.0009765766957533142,0.0,-0.00033867826563550385,bull_quiet,0.4011453623074513,0.3470793068408966
2018-05-09,1.0025236408632632,0.10152208745438998,0.009307162267612242,0.0009448825416847286,0.0,0.0,bull_quiet,0.4012149946395845,0.3470655679702759
2018-05-10,1.0027981735836786,0.05086211007403522,0.003046663385067629,0.00027384164245667535,3.546198416624833e-05,0.0,sideways_quiet,0.40117175995598425,0.34705784916877747
2018-05-11,1.0028224698847399,0.05086211007403522,0.00047635667222540955,2.4228505497229896e-05,0.0,0.0,sideways_quiet,0.40116018686000005,0.34707146883010864
2018-05-14,1.002469980245895,0.05086211007403522,-0.006910793655447388,-0.0003514975476023093,0.0,-0.00035149754760226544,sideways_quiet,0.40108262704077297,0.34707748889923096
2018-05-15,1.0026839357743627,0.05086211007403522,0.004196215302757945,0.00021342836462322562,0.0,-0.00013814420252585021,sideways_quiet,0.4010982143083057,0.34708285331726074
2018-05-16,1.0026408354072711,0.05086211007403522,-0.0008451280934807857,-4.298499811727925e-05,0.0,-0.00018112326251489867,sideways_quiet,0.40113503326564637,0.3470861315727234
2018-05-17,1.002513185050135,0.05086211007403522,-0.0025031234696764274,-0.00012731414144358342,0.0,-0.0003084143444057988,sideways_quiet,0.40109955312026885,0.34708449244499207
2018-05-18,1.0028951215103037,0.05086211007403522,0.007490428315173807,0.0003809789894680403,0.0,0.0,sideways_quiet,0.4010871214668064,0.3470848798751831
2018-05-21,1.0027531103020801,0.05086211007403522,-0.0027840224319636165,-0.0001416012553831167,0.0,-0.00014160125538320104,sideways_quiet,0.4010133045084857,0.34708088636398315
2018-05-22,1.002893233863516,0.05086211007403522,0.002747405579097633,0.00013973884498208228,0.0,-1.8821975970184346e-06,sideways_quiet,0.40102257869088487,0.3470807373523712
2018-05-23,1.0027886305389577,0.05086211007403522,-0.0020506729982943967,-0.00010430155576510144,0.0,-0.00010618355704591856,sideways_quiet,0.40093548631580317,0.3470686078071594
2018-05-24,1.0026669596691824,0.05086211007403522,-0.002385518768943073,-0.00012133251820965956,0.0,-0.00022750319173722705,sideways_quiet,0.4009647380663382,0.34708932042121887
2018-05-25,1.0020770340847902,0.05086211007403522,-0.01156767701107844,-0.0005883564614383584,0.0,-0.0008157258002028039,sideways_quiet,0.4009276479739699,0.34708544611930847
2018-05-29,1.002752686218964,0.05086211007403522,0.013256463199218327,0.0006742516904310397,0.0,-0.00014202411427151714,sideways_quiet,0.40091474372062186,0.3470931649208069
2018-05-30,1.0024392911880733,0.05086211007403522,-0.006144745477856272,-0.0003125347208716558,0.0,-0.0004545144476761883,sideways_quiet,0.40091541281984494,0.34709417819976807
2018-05-31,1.0029374161951865,0.05086211007403522,0.009769804893101726,0.0004969128918747879,0.0,0.0,sideways_quiet,0.4008692475930813,0.3470938205718994
2018-06-01,1.003179219180447,0.05086211007403522,0.004740164911957537,0.0002410947895210637,0.0,0.0,sideways_quiet,0.40086408659377776,0.3471047580242157
2018-06-04,1.003216329673804,0.05086211007403522,0.0007273171485391942,3.6992884867733917e-05,0.0,0.0,sideways_quiet,0.4007664224311217,0.34707796573638916
2018-06-05,1.0036411592254746,0.05086211007403522,0.008325795761088207,0.0004234675404544042,0.0,0.0,sideways_quiet,0.4007835262749056,0.34707969427108765
2018-06-06,1.0036356385342633,0.05086211007403522,-0.00010814852973372621,-5.500662423661853e-06,0.0,-5.500662423561733e-06,sideways_quiet,0.4007886862370203,0.347073495388031
2018-06-07,1.003786329606496,0.05086211007403522,0.002952004907865754,0.00015014519856296018,0.0,0.0,sideways_quiet,0.4007587784911412,0.34707576036453247
2018-06-08,1.0038541876723484,0.05086211007403522,0.001329124999213643,6.760210201215628e-05,0.0,0.0,sideways_quiet,0.4006995428994486,0.3470904231071472
2018-06-11,1.0039201335130277,0.05086211007403522,0.0012915832391962585,6.569264888177906e-05,0.0,0.0,sideways_quiet,0.40062063940694476,0.3470734655857086
2018-06-12,1.0037569392679484,0.05086211007403522,-0.003196033347797097,-0.00016255699993594324,0.0,-0.0001625569999360413,sideways_quiet,0.40061156554636296,0.34706610441207886
2018-06-13,1.0038853173071947,0.05086211007403522,0.0025145935900984335,0.00012789753597104993,0.0,-3.468025460469418e-05,sideways_quiet,0.40060029514255396,0.34707149863243103
2018-06-14,1.0035913724442556,0.05086211007403522,-0.0057568829444289435,-0.0002928072140028809,0.0,-0.0003274773139788252,sideways_quiet,0.40059274987991267,0.34706002473831177
2018-06-15,1.0034862742641164,0.05086211007403522,-0.0020589410069597174,-0.00010472208413193006,0.0,-0.0004321651040038946,sideways_quiet,0.4006172008671715,0.3470677137374878
2018-06-18,1.0032902747813912,0.05086211007403522,-0.0038401581926364673,-0.00019531854869558413,0.0,-0.0006273992428385572,sideways_quiet,0.40057804180177803,0.34707406163215637
2018-06-19,1.0033772565371715,0.05086211007403522,0.0017045399875246503,8.669650047107338e-05,0.0,-0.0005407571356861868,sideways_quiet,0.4006141444121496,0.3470720052719116
2018-06-20,1.0030563264445416,0.05086211007403522,-0.006288568780855549,-0.0003198498775400164,0.0,-0.0008604340521226238,sideways_quiet,0.40055989621574073,0.34706124663352966
2018-06-21,1.0031492580216625,0.05086211007403522,0.0018215605524504461,9.264841332525499e-05,0.0,-0.0007678653566470345,sideways_quiet,0.4005635252671895,0.3470815420150757
2018-06-22,1.0024499292219209,0.05086211007403522,-0.013706339472387726,-0.0006971333469566783,0.0,-0.0014644633990575325,sideways_quiet,0.4005696374281597,0.3470816910266876
2018-06-25,1.0025626913100512,0.05086211007403522,0.0022115972772832767,0.0001124865041566186,0.0,-0.0013521416272690937,sideways_quiet,0.4005792833719202,0.3470876216888428
2018-06-26,1.002138498018747,0.05086211007403522,-0.008318746370276053,-0.00042310899356296156,0.0,-0.0017746785175490702,sideways_quiet,0.40058873853231924,0.3470977544784546
2018-06-27,1.002429094043409,0.05086211007403522,0.005701216707823484,0.0002899759117492467,0.0,-0.0014852172198210473,sideways_quiet,0.4005453803387295,0.3471166789531708
2018-06-28,1.0024666471490054,0.10187406757041279,0.0014386048230611169,3.746210661610818e-05,3.57083702474643e-05,-0.0014478107525706422,bull_quiet,0.4005534977051187,0.3471037745475769
2018-06-29,1.0026847542992878,0.10187406757041279,0.0021356807072243403,0.0002175704806765994,0.0,-0.0012305552727754003,bull_quiet,0.4005187374334017,0.34710413217544556
2018-07-02,1.0023234126212042,0.10187406757041279,-0.003537447464279723,-0.0003603741620028179,0.0,-0.001590485974453046,bull_quiet,0.4004674619907415,0.3471022844314575
2018-07-03,1.0031530487082447,0.10187406757041279,0.00812486423702682,0.0008277129682833006,0.0,-0.0007640894720366535,bull_quiet,0.4004089377120836,0.34708863496780396
2018-07-05,1.0040138051503043,0.10187406757041279,0.008422663255079442,0.000858050965570796,0.0,0.0,bull_quiet,0.4003831630105931,0.347103476524353
2018-07-06,1.004930675907357,0.10187406757041279,0.008964060732821678,0.0009132053288007596,0.0,0.0,bull_quiet,0.4003546218512527,0.3470945358276367
2018-07-09,1.0052984075449232,0.10187406757041279,0.003591957963733901,0.00036592736830750976,0.0,0.0,bull_quiet,0.4002946824951414,0.3470529317855835
2018-07-10,1.0045107309718209,0.05097308395970781,-0.007341362398798512,-0.0007835251376015808,3.5630688527493486e-05,-0.0007835251376015975,sideways_quiet,0.4002979273897337,0.34705856442451477
2018-07-11,1.004972845318669,0.05097308395970781,0.009025140287613701,0.00046003923362867465,0.0,-0.000323846356276636,sideways_quiet,0.4002746410820826,0.3470592498779297
2018-07-12,1.0048220684004174,0.32262431418823706,0.0007871806047899389,-0.00015003083810055938,0.0001901558611599705,-0.0004738286074370879,sideways_quiet,0.09039434897714352,0.06677072495222092
2018-07-13,1.0045320678130758,0.32262431418823706,-0.0008945664750428539,-0.0002886088955064894,0.0,-0.0007623007517925669,sideways_quiet,0.08910395156760716,0.06457245349884033
2018-07-16,1.0057923193244283,0.25419127334504527,0.004037106955921009,0.0012545657343683426,4.790312859023426e-05,0.0,sideways_quiet,0.1055350080243547,0.1415655016899109
2018-07-17,1.006267018349752,0.3430335027050759,0.0021013892624929227,0.0004719652518746602,6.218956055202142e-05,0.0,sideways_quiet,0.08600512340466093,0.05591556057333946
2018-07-18,1.0049627232934117,0.3430335027050759,-0.0037785578169255564,-0.0012961719231136184,0.0,-0.0012961719231136346,sideways_quiet,0.08940998642192727,0.06578965485095978
2018-07-19,1.0045168551511927,0.2696122397495101,-0.0011435368899324159,-0.0004436663488948815,5.139488406889605e-05,-0.0017392632041438336,sideways_quiet,0.10197365597929374,0.12021293491125107
2018-07-20,1.0050199520623,0.2696122397495101,0.0018576111890104257,0.0005008347132528514,0.0,-0.0012392995742791229,sideways_quiet,0.10052356969480505,0.11212135851383209
2018-07-23,1.0063347743927702,0.33395254597137836,0.005019405531929277,0.0013082549533192257,4.503821435530778e-05,0.0,sideways_quiet,0.08786598924179759,0.06102173402905464
2018-07-24,1.0091867824422327,0.33395254597137836,0.008486400193444807,0.002834054950732891,0.0,0.0,sideways_quiet,0.0885765420977052,0.06371869146823883
2018-07-25,1.008390771655747,0.33395254597137836,-0.0023619061672846917,-0.0007887645779102231,0.0,-0.0007887645779103219,sideways_quiet,0.08828937744447632,0.06319466978311539
2018-07-26,1.0061010709599867,0.33395254597137836,-0.006799313952093535,-0.00227064820516035,0.0,-0.0030576217761974526,sideways_quiet,0.08653966735721577,0.05802900344133377
2018-07-27,1.0043218613275569,0.30617701287044014,-0.005237203675095492,-0.0017684203742394558,1.9442873170656755e-05,-0.00482063498979122,sideways_quiet,0.09398297047970346,0.07918639481067657
2018-07-30,1.0058339171369555,0.30617701287044014,0.00491725038771483,0.0015055490352465402,0.0,-0.0033223436569029315,sideways_quiet,0.08966870075212136,0.06681378185749054
2018-07-31,1.0053189911074905,0.30617701287044014,-0.0016720374025657521,-0.0005119394173252315,0.0,-0.003832582235552259,sideways_quiet,0.09367995332907525,0.07766153663396835
2018-08-01,1.0069912598748876,0.30617701287044014,0.00543287371593472,0.0016634210456472206,0.0,-0.0021755363878547384,sideways_quiet,0.09031472900813142,0.06616417318582535
2018-08-02,1.0083095241092126,0.30617701287044014,0.004275670079224741,0.0013091118928765493,0.0,-0.0008692725155368539,sideways_quiet,0.09107745493303458,0.06699544936418533
2018-08-03,1.0094189468189585,0.3354178079750966,0.003660459201019565,0.001100279907329029,2.0468556573259544e-05,0.0,sideways_quiet,0.08766749267363093,0.0590323768556118
2018-08-06,1.0105351940452243,0.3354178079750966,0.00329687760242284,0.0011058314585668612,0.0,0.0,sideways_quiet,0.08899270231803197,0.06416549533605576
2018-08-07,1.0103927433339353,0.3354178079750966,-0.0004202687152244611,-0.00014096561122109886,0.0,-0.00014096561122112564,sideways_quiet,0.08525188071192982,0.05481865257024765
2018-08-08,1.0099294299473298,0.3354178079750966,-0.0013670944295027395,-0.00045854781683877415,0.0,-0.0005994487885865451,sideways_quiet,0.08400903124121392,0.05199913680553436
2018-08-09,1.0076361034742856,0.31273728133189554,-0.006722667999259242,-0.0022707789327061044,1.5876368650240758e-05,-0.002868866505612264,sideways_quiet,0.09265327275396175,0.07276375591754913
2018-08-10,1.0064066142416757,0.24522832624163143,-0.0037504821950417855,-0.0012201718739242328,4.725626856318488e-05,-0.004085537869316278,sideways_quiet,0.1082542068297746,0.15049606561660767
2018-08-13,1.0079763577826049,0.24522832624163143,0.006360402336152668,0.001559750819118081,0.0,-0.002532159471236506,sideways_quiet,0.11231724765831116,0.19045226275920868
2018-08-14,1.0061093030338082,0.22495606392262302,-0.007495421687086555,-0.001852280298422767,1.419058362330589e-05,-0.00437974950055825,sideways_quiet,0.11205074317874578,0.19339218735694885
2018-08-15,1.0079147997420272,0.19873486019064604,0.008058854565280422,0.0017945333601179611,1.8354842612383883e-05,-0.0025930757470281423,sideways_quiet,0.11814894615476272,0.24862994253635406
2018-08-16,1.0085965381610527,0.23017668556627044,0.0035142010040534032,0.0006763849674594439,2.200927776293708e-05,-0.0019184446970234624,sideways_quiet,0.11154151415165038,0.17842380702495575
2018-08-17,1.0090928097231862,0.23017668556627044,0.0021376696150321346,0.000492041706823822,0.0,-0.0014273469450026758,sideways_quiet,0.10848286483508271,0.1530393809080124
2018-08-20,1.0095861244122852,0.3020804960592242,0.0023425576654248943,0.0004888694918302949,5.033266734506764e-05,-0.0009391752395479515,sideways_quiet,0.0951926384641016,0.07981313765048981
2018-08-21,1.009372866148371,0.2565762054592537,-0.0005938163953526431,-0.0002112333546962062,3.185300341997936e-05,-0.0011502102091075859,sideways_quiet,0.10588874127218202,0.1306069940328598
2018-08-22,1.008989799261348,0.31168489927836746,-0.0013287814676808238,-0.00037950979253550336,3.857608567337964e-05,-0.0015292834856053764,sideways_quiet,0.09310294738339223,0.07139895111322403
2018-08-23,1.0108610599328598,0.3340230609721866,0.006000370927635234,0.0018545882950271588,1.5636713185673394e-05,0.0,sideways_quiet,0.08817529799272673,0.05751734599471092
2018-08-24,1.0134972801984559,0.3611275645917762,0.007864333972650215,0.0026078957535184684,1.897315253371272e-05,0.0,sideways_quiet,0.08257820406316539,0.04571949690580368
2018-08-27,1.0136740806604345,0.3611275645917762,0.0004830589898629278,0.00017444591656336263,0.0,0.0,sideways_quiet,0.08344054857254454,0.049082010984420776
2018-08-28,1.0156069895175124,0.3166899228400314,0.005366361323691596,0.001906834646318025,3.110634922622136e-05,0.0,sideways_quiet,0.09202576858904189,0.06740372627973557
2018-08-29,1.0143022546349294,0.3166899228400314,-0.004056601512742224,-0.0012846848200630894,0.0,-0.001284684820062951,sideways_quiet,0.09185621402975737,0.06254979223012924
2018-08-30,1.0142850386775837,0.27684317312601997,3.448017043630606e-05,-1.6973202284823096e-05,2.7892724799807995e-05,-0.0013016362171323,sideways_quiet,0.10202467618335544,0.09616527706384659
2018-08-31,1.0137628599401145,0.3305678116033194,-0.0017237817279795312,-0.0005148244502846168,3.760724693410959e-05,-0.0018157905532670427,sideways_quiet,0.08886553062287346,0.059965312480926514
2018-09-04,1.01262512216132,0.0,-0.0026950426934643306,-0.0011222918334783429,0.00023139746812232356,-0.0029360445398361524,sideways_quiet,0.11953247159127238,0.26831021904945374
2018-09-05,1.012416654800374,0.29409749878789765,-0.003014590593621199,-0.00020586824915152835,0.00020586824915152835,-0.003141308350638783,sideways_quiet,0.11979751850955496,0.29535698890686035
2018-09-06,1.0118031225493944,0.2456469758470191,-0.001945247067113778,-0.0006060076630212708,3.3915366058614976e-05,-0.0037454123567277524,sideways_quiet,0.1287401260852025,0.36750754714012146
2018-09-07,1.012211707813607,0.21297006383393327,0.0017370162067597659,0.00040381893977863687,2.2873838409160087e-05,-0.0033431058853960406,sideways_quiet,0.11348947346213363,0.2265644669532776
2018-09-10,1.0127704625685179,0.0,0.0032919780210391766,0.0005520137245968654,0.0001490790446837533,-0.0027929376011305886,sideways_quiet,0.11711733944230675,0.2581902742385864
2018-09-11,1.01262756024123,0.2015720139802481,0.0002421686584574769,-0.00014110040978617368,0.00014110040978617368,-0.002933643926276847,sideways_quiet,0.11638751111553129,0.24926511943340302
2018-09-12,1.013807117019683,0.23561805149504472,0.005897047898963309,0.0011648475952716673,2.3832226260357636e-05,-0.0017722135790779617,sideways_quiet,0.10944266945698637,0.17482660710811615
2018-09-13,1.013805549155845,0.29571194964900716,0.00017196992111143846,-1.546510979740015e-06,4.20657287077737e-05,-0.001773757349310003,sideways_quiet,0.09649581343550906,0.0868811160326004
2018-09-14,1.012214128505835,0.29571194964900716,-0.005308373230784791,-0.0015697493975399698,0.0,-0.003340722392319501,sideways_quiet,0.0953870210125579,0.08164681494235992
2018-09-17,1.0137878553507162,0.23070074696185688,0.005411499028350448,0.0015547370863162136,4.5507841881005186e-05,-0.0017911792510017623,sideways_quiet,0.11052137145082472,0.18408438563346863
2018-09-18,1.0140369500067115,0.23070074696185688,0.001065045901419516,0.00024570688500614654,0.0,-0.0015459124710699443,sideways_quiet,0.11011238214786281,0.1824905127286911
2018-09-19,1.0158665867736165,0.31313760582315975,0.008071129316734715,0.0018043097609935282,5.7705801202912e-05,0.0,sideways_quiet,0.09248798638924395,0.07323306798934937
2018-09-20,1.0141390778946442,0.31313760582315975,-0.005430607129735593,-0.0017005273147715852,0.0,-0.0017005273147715995,sideways_quiet,0.09357191407659436,0.07609835267066956
