date,regime_name,n_symbols,w_AAPL,w_AMZN,w_AVGO,w_GOOGL,w_GS,w_IWM,w_JPM,w_META,w_MSFT,w_NVDA,w_QQQ,w_SPY,w_TSLA,w_XOM,ret_AAPL,ret_AMZN,ret_AVGO,ret_GOOGL,ret_GS,ret_IWM,ret_JPM,ret_META,ret_MSFT,ret_NVDA,ret_QQQ,ret_SPY,ret_TSLA,ret_XOM
2018-04-12,bull_volatile,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.014238560693005579,-0.005247639790119876,-0.027452876328964707,,-0.005357346898872131,,-0.005191998757222635,-0.0029374081489083083,,0.007996884186911054
2018-04-13,bull_volatile,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.007629490890386553,0.009181483129448382,-0.000816325530917875,,0.011642281971902561,,0.007593399955935357,0.008188119499643706,,0.008952669975570067
2018-04-16,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.016617848028584317,0.01081854472539818,0.0,,0.019975449167217673,,0.021296818714572834,0.010641624190932739,,-0.002677366051384567
2018-04-17,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.0014577356702650352,0.002670556543044476,-0.008108270128048756,,0.003843989383207745,,0.0020448454178481636,0.0007399911570353793,,0.01129811284748977
2018-04-18,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.0006690602589660642,-0.006945555399984083,0.02171639373514223,,-0.0034277034425115945,,-0.009235006035733514,-0.005562986896832211,,0.0025213950449728345
2018-04-19,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.00873295587721499,-0.005385640582581518,-0.0022402446509384943,,-0.011616483585204227,,-0.015953399423657696,-0.008515567039637552,,-0.005302350180748887
2018-04-20,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.021218967871069437,-0.0014796909436535683,-0.004856132850854093,,0.0036774244429620432,,-0.002529404840483587,-0.00014996071858595708,,0.0071892810871099925
2018-04-23,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.017090908462198642,-0.00574668021166226,-0.004698631882313283,,-0.02366530256529366,,-0.021414850576681143,-0.013558875321530377,,-0.0154511842272633
2018-04-24,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.013535080653748631,-0.001490430469151501,-0.003811309472338771,,-0.008736561924055938,,0.0011982416510561784,0.00246859804023608,,0.014571072333418011
2018-04-25,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.003588423380724364,0.0045938854201878826,0.0009995967226244734,,0.02090449260460192,,0.02083415928493217,0.010114411105506966,,0.01696225010058941
2018-04-26,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.0012085824743186754,-0.0014211967273633607,-0.0063781259340213795,,0.016414484111334737,,0.0006170750884628276,0.0009383152387381556,,-0.03870637177297664
2018-04-27,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.006148979722715459,-0.008895841747995395,-0.005683421162531634,,-0.024296147001632594,,-0.0071200740433682175,-0.007720255132814476,,-0.0005143489285554981
2018-04-30,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.006989517558595071,0.004879803848785079,0.0,,0.01570161033208354,,0.011367948512143728,0.0017752982142209552,,-0.010342730433427032
2018-05-01,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.01113197725337263,0.003757367532503237,-0.007937287840331679,,-0.015808486308244333,,-0.005914936758587649,-0.00674014707048817,,-0.0019511407358609244
2018-05-02,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.002738201259298554,-0.005446401073591446,-0.00632090148505402,,0.0059707774474286,,-0.00012362815552210702,-0.0022061439922913396,,-0.0033911879310760617
2018-05-03,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.006533593261660832,0.012405652481345153,0.011035512850918295,,0.011520541178736248,,0.018796231471261856,0.012863350788101215,,0.004692404394997191
2018-05-04,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.009573481470456526,0.008440534344221557,0.008631848161302896,,0.011077525039430332,,0.008275305437542794,0.003377585715348559,,0.010864001590932827
2018-05-07,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,-0.000843513122681108,0.004954270595847079,0.014703433456945168,,-0.004270210776857818,,-0.0010231300726298844,0.0,,0.004492062833663842
2018-05-08,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.019761242008361442,0.0053710334767028,0.021569515201290152,,0.011725217420910527,,0.010840037228662206,0.009619352007434372,,0.02328929467739261
2018-05-09,bull_quiet,7,,,,,0.46880437556326493,0.45695179858801094,0.4688267245680642,,0.44783079660572345,,0.4570589728026899,0.45709227116275264,,0.46080428333159357,,,,,0.007049132474003318,0.005342435172069784,0.007729482801945931,,0.009956471166847431,,0.010311144596255171,0.009307162267612242,,0.02214752943108549
