regime,qlike,ql,mape,r2,bias,rmse,n
bull_quiet,-4.158996307285024,0.12197930935410378,0.255495922361496,0.436032663124315,-0.007897995171477344,0.03185193949595696,5515
bull_volatile,-2.403350350252848,0.2619634815370511,0.30805430547521206,-0.10648020504821254,-0.023551692947321342,0.0630234484763047,1186
bear_quiet,-3.1701083164860004,0.18389778298696657,0.2884309592100114,0.3234934602842303,-0.021050320391912,0.051157395314030914,1163
bear_volatile,-2.0026137634470387,0.26972559796859313,0.2930500337687331,-0.2505128273922559,-0.029548558602528856,0.0710327258258655,1427
sideways_quiet,-4.044831344998502,0.12413752875362787,0.25318212409069557,0.35446606411668524,-0.005728804368886181,0.03245911619074012,6588
sideways_volatile,-2.860267261002471,0.1850595575517068,0.26663742906576265,-0.051284881440524455,-0.019342363292245097,0.04882349216659525,1332
